air_temp,process_temp,rotational_speed,torque,tool_wear,machine_failure,Type_L,Type_M,air_temp_mean_6,process_temp_mean_6,rpm_std_6,torque_std_6,air_temp_lag1,air_temp_lag2,temp_diff,wear_torque,machine_id
298.1,308.0,1924,20.8,29,0,0,1,298.31666666666666,308.20000000000005,212.45838808262303,15.631090812863995,298.2,298.4,9.899999999999975,603.2,MACHINE_0168
298.2,308.0,1591,33.7,32,0,0,1,298.28333333333336,308.15000000000003,209.84438678855943,16.33149309361112,298.1,298.2,9.800000000000011,1078.4,MACHINE_0169
298.2,308.1,1306,58.3,35,0,1,0,298.25,308.1166666666667,230.1915868720368,15.47549676100903,298.2,298.1,9.900000000000034,2040.5,MACHINE_0170
298.2,308.1,1382,43.5,37,0,1,0,298.21666666666664,308.0833333333333,219.34303423329064,13.389361448553132,298.2,298.2,9.900000000000034,1609.5,MACHINE_0171
298.2,308.1,1618,34.7,39,0,1,0,298.18333333333334,308.06666666666666,219.8348622640788,13.413873415236958,298.2,298.2,9.900000000000034,1353.3000000000002,MACHINE_0172
298.2,308.2,1988,21.4,41,0,1,0,298.18333333333334,308.08333333333337,276.6242336937727,14.16022598689726,298.2,298.2,10.0,877.4,MACHINE_0173
298.2,308.2,1436,50.2,43,0,1,0,298.2,308.1166666666666,244.47147072818103,13.148231820286744,298.2,298.2,10.0,2158.6,MACHINE_0174
298.2,308.3,1304,49.8,45,0,1,0,298.2,308.1666666666667,263.03890713479313,13.174735923982224,298.2,298.2,10.100000000000025,2241.0,MACHINE_0175
298.2,308.3,1475,49.9,47,0,1,0,298.2,308.2,245.8702232208416,11.57020599067569,298.2,298.2,10.100000000000025,2345.3,MACHINE_0176
298.2,308.3,1824,24.2,49,0,0,0,298.2,308.2333333333333,257.2327739616399,13.459370961031848,298.2,298.2,10.100000000000025,1185.8,MACHINE_0177
298.1,308.2,1342,48.1,54,0,0,1,298.18333333333334,308.25,278.7570626907952,13.835750792783198,298.2,298.2,10.099999999999966,2597.4,MACHINE_0178
298.1,308.2,1485,40.7,57,0,1,0,298.1666666666667,308.25,184.55857245510492,10.260880404071951,298.1,298.2,10.099999999999966,2319.9,MACHINE_0179
298.2,308.2,1667,30.6,59,0,1,0,298.1666666666667,308.25,197.7507690671933,10.920943182710957,298.1,298.1,10.0,1805.4,MACHINE_0180
298.2,308.2,1446,38.2,61,0,1,0,298.1666666666667,308.2333333333333,174.3988723205128,9.93849418506986,298.2,298.1,10.0,2330.2000000000003,MACHINE_0181
298.1,308.3,1301,56.0,63,0,1,0,298.15000000000003,308.2333333333333,199.93340557962392,11.511154011074108,298.2,298.2,10.199999999999989,3528.0,MACHINE_0182
298.2,308.4,1379,43.1,65,0,1,0,298.15000000000003,308.25,131.27782244791408,8.681340142320643,298.1,298.2,10.199999999999989,2801.5,MACHINE_0183
298.3,308.5,1606,33.6,67,0,1,0,298.18333333333334,308.3,137.30646986455614,8.920239159723666,298.2,298.1,10.199999999999989,2251.2000000000003,MACHINE_0184
298.3,308.4,1539,43.4,69,0,0,1,298.21666666666664,308.3333333333333,139.40109994783506,9.008088957524098,298.3,298.2,10.099999999999966,2994.6,MACHINE_0185
298.2,308.4,1477,49.9,72,0,1,0,298.21666666666664,308.3666666666667,109.41663493271707,8.022136041396202,298.3,298.3,10.199999999999989,3592.8,MACHINE_0186
298.2,308.4,1666,34.6,74,0,1,0,298.21666666666664,308.40000000000003,137.77759856619045,8.655325913370788,298.2,298.3,10.199999999999989,2560.4,MACHINE_0187
298.2,308.4,1398,51.8,76,0,0,0,298.2333333333333,308.41666666666663,114.17778534665312,7.532772840506195,298.2,298.2,10.199999999999989,3936.8,MACHINE_0188
298.2,308.4,1678,34.6,81,0,0,0,298.2333333333333,308.4166666666667,110.31530567725696,8.21813036320717,298.2,298.2,10.199999999999989,2802.6,MACHINE_0189
298.2,308.5,2678,10.7,86,1,0,1,298.21666666666664,308.4166666666667,472.375980196567,15.02078559862967,298.2,298.2,10.300000000000011,920.2,MACHINE_0190
298.3,308.5,1453,42.9,89,0,1,0,298.21666666666664,308.43333333333334,480.8983260524004,14.982845746608591,298.2,298.2,10.199999999999989,3818.1,MACHINE_0191
298.3,308.6,1432,49.5,91,0,0,0,298.2333333333333,308.46666666666664,485.864898917385,14.916936682844788,298.3,298.2,10.300000000000011,4504.5,MACHINE_0192
298.4,308.6,1527,40.9,96,0,0,1,298.26666666666665,308.5,492.0856294047484,14.906374475371289,298.3,298.3,10.200000000000044,3926.4,MACHINE_0193
298.4,308.7,1588,35.0,99,0,1,0,298.3,308.55,475.0195785438752,13.38626161405791,298.4,298.3,10.300000000000011,3465.0,MACHINE_0194
298.4,308.6,1433,47.1,101,0,1,0,298.3333333333333,308.58333333333337,490.25683745019546,14.1503945763596,298.4,298.4,10.200000000000044,4757.1,MACHINE_0195
298.4,308.6,1609,35.0,103,0,1,0,298.3666666666666,308.6,79.2237338175879,6.030809785316369,298.4,298.4,10.200000000000044,3605.0,MACHINE_0196
298.3,308.5,1575,41.2,105,0,1,0,298.3666666666667,308.6,78.24235851932613,6.004914653848209,298.4,298.4,10.199999999999989,4326.0,MACHINE_0197
298.4,308.5,1636,35.7,107,0,0,1,298.3833333333333,308.5833333333333,72.65443322101481,4.833528731682542,298.3,298.4,10.100000000000025,3819.9,MACHINE_0198
298.4,308.5,1490,37.9,110,0,1,0,298.3833333333333,308.56666666666666,77.55621617038105,4.771058582746661,298.4,298.3,10.100000000000025,4169.0,MACHINE_0199
298.4,308.5,1741,32.8,112,0,1,0,298.3833333333333,308.53333333333336,109.20561646118291,5.175100643143783,298.4,298.4,10.100000000000025,3673.6,MACHINE_0200
298.5,308.6,1344,53.0,114,0,0,1,298.4,308.53333333333336,136.02561033374167,7.306891724027894,298.4,298.4,10.100000000000025,6042.0,MACHINE_0201
298.5,308.7,1609,35.3,117,0,1,0,298.4166666666667,308.55,136.02561033374167,7.272803219300474,298.5,298.4,10.199999999999989,4130.099999999999,MACHINE_0202
298.4,308.7,1421,60.7,119,1,0,1,298.43333333333334,308.5833333333333,147.95596191660147,11.443717344755932,298.5,298.5,10.300000000000011,7223.3,MACHINE_0203
298.4,308.6,1591,36.7,122,0,1,0,298.43333333333334,308.6,143.19031624613024,11.330431000922596,298.4,298.5,10.200000000000044,4477.400000000001,MACHINE_0204
298.4,308.6,1477,44.0,124,0,1,0,298.43333333333334,308.6166666666667,144.06075107398306,11.080929563894957,298.4,298.4,10.200000000000044,5456.0,MACHINE_0205
298.4,308.7,1523,36.1,126,0,1,0,298.43333333333334,308.65000000000003,101.58034586802036,10.495141733202146,298.4,298.4,10.300000000000011,4548.6,MACHINE_0206
298.5,308.7,1575,33.9,128,0,1,0,298.43333333333334,308.6666666666667,73.05249254246414,10.221627398152783,298.4,298.4,10.199999999999989,4339.2,MACHINE_0207
298.4,308.7,1344,52.9,130,0,0,0,298.4166666666667,308.6666666666667,94.6017970231008,10.731216147296694,298.5,298.4,10.300000000000011,6877.0,MACHINE_0208
298.4,308.7,1386,44.9,135,0,1,0,298.41666666666663,308.6666666666667,100.49212241099605,7.178973928540739,298.4,298.5,10.300000000000011,6061.5,MACHINE_0209
298.3,308.6,1589,37.1,137,0,0,1,298.40000000000003,308.6666666666667,100.06331329046928,7.128089973244421,298.4,298.4,10.300000000000011,5082.7,MACHINE_0210
298.3,308.6,1548,40.3,140,0,1,0,298.3833333333333,308.6666666666667,103.4474101496342,7.026141662866439,298.3,298.4,10.300000000000011,5642.0,MACHINE_0211
298.3,308.6,1499,38.3,142,0,1,0,298.3666666666667,308.65000000000003,102.56981362304715,6.780757086540383,298.3,298.3,10.300000000000011,5438.599999999999,MACHINE_0212
298.3,308.5,1664,31.6,144,0,1,0,298.3333333333333,308.6166666666667,121.90488095232288,7.321680135051031,298.3,298.3,10.199999999999989,4550.400000000001,MACHINE_0213
298.3,308.6,1447,38.1,146,0,1,0,298.31666666666666,308.6,99.9788310927205,4.333320512801613,298.3,298.3,10.300000000000011,5562.6,MACHINE_0214
298.3,308.5,1434,46.2,148,0,0,1,298.3,308.56666666666666,88.12131788997914,4.737932038347597,298.3,298.3,10.199999999999989,6837.6,MACHINE_0215
298.3,308.5,1416,52.7,151,0,1,0,298.3,308.55,93.17868139583578,7.324479503691779,298.3,298.3,10.199999999999989,7957.700000000001,MACHINE_0216
298.4,308.5,1827,24.3,153,0,0,0,298.31666666666666,308.53333333333336,163.90169818115615,10.103200812943752,298.3,298.3,10.100000000000025,3717.9,MACHINE_0217
298.4,308.6,1304,45.0,158,0,1,0,298.3333333333333,308.53333333333336,192.3805256949536,10.437001485101014,298.4,298.3,10.200000000000044,7110.0,MACHINE_0218
298.4,308.6,1569,34.4,160,0,1,0,298.35,308.55,181.28734098110652,10.060897905588124,298.4,298.4,10.200000000000044,5504.0,MACHINE_0219
298.3,308.6,1584,29.3,162,0,1,0,298.35,308.55,181.9787533385882,11.010313347039704,298.4,298.4,10.300000000000011,4746.6,MACHINE_0220
298.3,308.5,1362,53.8,164,0,1,0,298.35,308.55,191.1132299624144,12.401841261146163,298.3,298.4,10.199999999999989,8823.199999999999,MACHINE_0221
298.3,308.4,1329,49.2,166,0,1,0,298.35,308.53333333333336,202.6538098992137,11.74524017066775,298.3,298.3,10.099999999999966,8167.200000000001,MACHINE_0222
298.3,308.5,1539,36.1,168,0,1,0,298.3333333333333,308.53333333333336,129.39152470956705,9.497368056467064,298.3,298.3,10.199999999999989,6064.8,MACHINE_0223
298.3,308.5,1629,37.1,170,0,0,1,298.31666666666666,308.51666666666665,125.0919661688951,9.429192259502797,298.3,298.3,10.199999999999989,6307.0,MACHINE_0224
298.3,308.5,1538,32.2,173,0,1,0,298.3,308.5,122.38205206102178,9.727778095056827,298.3,298.3,10.199999999999989,5570.6,MACHINE_0225
298.3,308.6,1570,34.8,175,0,1,0,298.3,308.5,120.50684627854126,8.773520768007993,298.3,298.3,10.300000000000011,6089.999999999999,MACHINE_0226
298.3,308.4,1408,43.1,177,0,1,0,298.3,308.4833333333333,111.51935556963494,6.266976942673452,298.3,298.3,10.099999999999966,7628.7,MACHINE_0227
298.2,308.4,1424,47.6,179,0,1,0,298.28333333333336,308.4833333333333,85.79277358845586,5.745752054054134,298.3,298.3,10.199999999999989,8520.4,MACHINE_0228
298.2,308.4,1512,34.9,181,0,1,0,298.2666666666667,308.46666666666664,85.1768747959212,5.864952401057257,298.2,298.3,10.199999999999989,6316.9,MACHINE_0229
298.2,308.4,1478,42.9,183,0,1,0,298.25,308.45,63.86757132275046,6.10401507206533,298.2,298.2,10.199999999999989,7850.7,MACHINE_0230
298.1,308.3,1680,33.7,185,0,0,1,298.21666666666664,308.4166666666667,101.29560701234792,5.779619364629538,298.2,298.2,10.199999999999989,6234.500000000001,MACHINE_0231
298.1,308.3,1495,38.7,188,0,1,0,298.18333333333334,308.3666666666666,97.25379169986118,5.3485512057005495,298.1,298.2,10.199999999999989,7275.6,MACHINE_0232
298.0,308.1,1552,36.6,190,0,0,1,298.1333333333334,308.31666666666666,87.42940008944397,5.289486427496279,298.1,298.1,10.100000000000025,6954.0,MACHINE_0233
297.9,308.1,1393,50.3,193,0,1,0,298.0833333333333,308.26666666666665,95.06769517910232,6.197553280663861,298.0,298.1,10.200000000000044,9707.9,MACHINE_0234
298.0,308.2,1611,30.6,195,0,1,0,298.05,308.2333333333333,102.0811768479712,7.030789429360023,297.9,298.0,10.199999999999989,5967.0,MACHINE_0235
298.0,308.1,1339,51.6,197,0,0,1,298.01666666666665,308.18333333333334,129.61738566514404,8.73584569460798,298.0,297.9,10.100000000000025,10165.2,MACHINE_0236
298.0,308.1,1777,24.3,200,0,1,0,298.0,308.15000000000003,157.7978664832536,10.754983341068794,298.0,298.0,10.100000000000025,4860.0,MACHINE_0237
298.0,308.2,1348,58.8,202,1,1,0,297.9833333333333,308.1333333333334,174.44846421412444,13.53287355540824,298.0,298.0,10.199999999999989,11877.6,MACHINE_0238
298.0,308.2,1442,44.1,204,0,1,0,297.9833333333333,308.15000000000003,174.0907809161643,13.274549584323672,298.0,298.0,10.199999999999989,8996.4,MACHINE_0239
298.0,308.2,1395,49.1,206,0,0,1,298.0,308.1666666666667,173.88118548786866,13.156202592947093,298.0,298.0,10.199999999999989,10114.6,MACHINE_0240
297.9,308.1,1627,31.4,209,0,0,1,297.9833333333333,308.15000000000003,176.29974475307654,13.00760034236399,298.0,298.0,10.200000000000044,6562.599999999999,MACHINE_0241
297.9,308.1,1585,33.5,212,0,1,0,297.96666666666664,308.15000000000003,162.80663377147772,12.771217639677149,297.9,298.0,10.200000000000044,7102.0,MACHINE_0242
298.0,308.2,1469,45.5,214,0,1,0,297.96666666666664,308.1666666666667,108.45767223514694,10.157690026116558,297.9,297.9,10.199999999999989,9737.0,MACHINE_0243
298.0,308.3,1362,56.8,216,1,1,0,297.96666666666664,308.18333333333334,105.21216659683375,9.58081416164624,298.0,297.9,10.300000000000011,12268.8,MACHINE_0244
298.0,308.3,1405,56.2,218,1,1,0,297.96666666666664,308.20000000000005,108.90439232035844,10.935340262957894,298.0,298.0,10.300000000000011,12251.6,MACHINE_0245
298.0,308.3,1662,32.7,0,0,1,0,297.96666666666664,308.2166666666667,123.7831437097423,11.842536327437111,298.0,298.0,10.300000000000011,0.0,MACHINE_0246
298.0,308.2,1466,42.6,2,0,0,1,297.9833333333333,308.2333333333333,112.44687634612151,10.516796090064751,298.0,298.0,10.199999999999989,85.2,MACHINE_0247
298.0,308.2,1620,35.8,5,0,1,0,298.0,308.25,118.98515313545064,10.065717394536168,298.0,298.0,10.199999999999989,179.0,MACHINE_0248
298.0,308.2,1357,48.2,7,0,1,0,298.0,308.25,132.35356688305217,10.156065511144954,298.0,298.0,10.199999999999989,337.40000000000003,MACHINE_0249
298.0,308.2,1514,37.9,9,0,1,0,298.0,308.2333333333333,119.47719447660292,8.739031220144922,298.0,298.0,10.199999999999989,341.1,MACHINE_0250
298.0,308.2,1489,40.4,11,0,1,0,298.0,308.21666666666664,110.11085323436586,5.450504563799631,298.0,298.0,10.199999999999989,444.4,MACHINE_0251
298.1,308.3,1331,63.0,13,0,1,0,298.0166666666667,308.21666666666664,106.39063241971296,9.954647155977018,298.0,298.0,10.199999999999989,819.0,MACHINE_0252
298.0,308.0,1615,29.5,15,0,1,0,298.0166666666667,308.18333333333334,123.32017947873167,11.765996203750351,298.1,298.0,10.0,442.5,MACHINE_0253
298.1,308.2,1482,37.9,17,0,1,0,298.03333333333336,308.18333333333334,105.24764447086922,11.557407437079812,298.0,298.1,10.099999999999966,644.3,MACHINE_0254
298.1,308.2,1420,63.9,19,1,0,1,298.05,308.18333333333334,95.00192980495994,14.4382362727124,298.1,298.0,10.099999999999966,1214.1,MACHINE_0255
298.2,308.3,1522,49.1,22,0,0,1,298.0833333333333,308.2,95.70945616813356,13.986421987055934,298.1,298.1,10.100000000000025,1080.2,MACHINE_0256
298.1,308.2,1654,32.1,25,0,1,0,298.1,308.2,120.51058044835736,15.166069585316697,298.2,298.1,10.099999999999966,802.5,MACHINE_0257
298.1,308.2,1736,26.8,27,0,0,1,298.1,308.18333333333334,117.61930113718724,14.17919837884594,298.1,298.2,10.099999999999966,723.6,MACHINE_0258
298.0,308.1,1587,32.3,30,0,0,1,298.1,308.2,116.09378392776672,13.810394635925537,298.1,298.1,10.100000000000025,969.0,MACHINE_0259
298.1,308.2,1390,47.5,33,0,1,0,298.1,308.2,134.20245899386583,14.024229034068185,298.0,298.1,10.099999999999966,1567.5,MACHINE_0260
298.0,308.1,1454,37.1,35,0,1,0,298.0833333333333,308.18333333333334,128.11934540367795,9.004535894018476,298.1,298.0,10.100000000000025,1298.5,MACHINE_0261
298.0,308.1,1440,43.7,37,0,0,0,298.05,308.15000000000003,136.7066201762014,7.800619633507776,298.0,298.1,10.100000000000025,1616.9,MACHINE_0262
297.9,308.0,1954,21.1,42,0,1,0,298.01666666666665,308.1166666666667,216.6764869569388,10.037081249048455,298.0,298.0,10.100000000000025,886.2,MACHINE_0263
297.9,308.0,1800,24.8,44,0,0,0,297.9833333333333,308.0833333333333,226.44947928106876,10.38121701279126,297.9,298.0,10.100000000000025,1091.2,MACHINE_0264
298.0,308.0,1524,37.0,49,0,1,0,297.9833333333333,308.06666666666666,228.85249980427807,10.366870308825137,297.9,297.9,10.0,1813.0,MACHINE_0265
298.0,308.0,1520,39.6,51,0,0,0,297.96666666666664,308.03333333333336,211.1858581123917,8.888513186504628,298.0,297.9,10.0,2019.6,MACHINE_0266
298.1,308.1,1452,40.8,56,0,0,1,297.9833333333333,308.03333333333336,211.49278947519835,9.276206121038928,298.0,298.0,10.0,2284.8,MACHINE_0267
298.1,308.1,1484,40.4,59,0,1,0,298.0,308.03333333333336,204.87036551601912,8.701666507054838,298.1,298.0,10.0,2383.6,MACHINE_0268
298.1,308.0,1426,46.0,61,0,1,0,298.0333333333333,308.03333333333336,135.60186822705205,7.146187794901596,298.1,298.1,9.899999999999975,2806.0,MACHINE_0269
298.1,308.0,1652,28.5,63,0,1,0,298.06666666666666,308.03333333333336,79.4422221911412,5.802212221788107,298.1,298.1,9.899999999999975,1795.5,MACHINE_0270
298.0,308.0,1401,54.7,65,0,1,0,298.06666666666666,308.03333333333336,90.1519088354014,8.586423391999006,298.1,298.1,10.0,3555.5,MACHINE_0271
298.0,307.9,1750,26.6,67,0,0,1,298.06666666666666,308.0166666666667,140.64387651085306,10.613199329137316,298.0,298.1,9.899999999999975,1782.2,MACHINE_0272
298.0,308.0,1479,50.7,70,0,0,0,298.05,308.0,138.15498543302778,11.581148475000266,298.0,298.0,10.0,3549.0,MACHINE_0273
298.0,308.0,1620,29.4,75,0,0,1,298.03333333333336,307.9833333333333,139.85087295639923,12.553472295212485,298.0,298.0,10.0,2205.0,MACHINE_0274
298.0,308.1,1819,23.4,78,0,1,0,298.01666666666665,308.0,158.34571881382615,13.501814692847782,298.0,298.0,10.100000000000025,1825.2,MACHINE_0275
298.1,308.1,1456,43.7,80,0,0,1,298.01666666666665,308.0166666666667,170.23601264127527,13.33947775089667,298.0,298.0,10.0,3496.0,MACHINE_0276
298.1,308.0,1626,36.5,83,0,1,0,298.03333333333336,308.0166666666667,143.64121971078032,10.591458823032838,298.1,298.0,9.899999999999975,3029.5,MACHINE_0277
298.1,308.1,1390,49.8,85,0,0,1,298.05,308.05,155.66887935615233,11.11169054044736,298.1,298.1,10.0,4233.0,MACHINE_0278
298.2,308.2,1469,43.0,88,0,1,0,298.0833333333333,308.0833333333333,156.82304252458238,9.8518357003488,298.1,298.1,10.0,3784.0,MACHINE_0279
298.2,308.3,2051,19.2,90,0,1,0,298.1166666666667,308.1333333333333,255.5835805889481,12.165141456911504,298.2,298.1,10.100000000000025,1728.0,MACHINE_0280
298.2,308.3,1568,36.0,92,0,1,0,298.15000000000003,308.1666666666667,239.51256056137663,10.54905998971791,298.2,298.2,10.100000000000025,3312.0,MACHINE_0281
298.2,308.3,1589,33.2,94,0,1,0,298.1666666666667,308.2,230.23531440680551,10.288715501298835,298.2,298.2,10.100000000000025,3120.8,MACHINE_0282
298.2,308.3,1805,31.6,96,0,1,0,298.18333333333334,308.25,243.1054640822937,10.461102555020997,298.2,298.2,10.100000000000025,3033.6000000000004,MACHINE_0283
298.2,308.4,1385,42.2,98,0,0,0,298.2,308.3,244.16203636110328,8.688383048646049,298.2,298.2,10.199999999999989,4135.6,MACHINE_0284
298.1,308.4,1436,46.7,103,0,1,0,298.18333333333334,308.3333333333333,249.22519936796252,9.528571071607052,298.2,298.2,10.299999999999956,4810.1,MACHINE_0285
298.1,308.4,1438,45.6,105,0,1,0,298.1666666666667,308.35,154.00963173343015,6.483954554642356,298.1,298.2,10.299999999999956,4788.0,MACHINE_0286
298.0,308.3,1473,42.6,107,0,1,0,298.1333333333333,308.35,155.04450973833295,6.388244411938815,298.1,298.1,10.300000000000011,4558.2,MACHINE_0287
298.1,308.4,1335,40.2,109,0,1,0,298.1166666666666,308.3666666666666,166.98103684750092,5.389774268619017,298.0,298.1,10.299999999999956,4381.8,MACHINE_0288
298.1,308.5,1392,44.8,111,0,0,0,298.1,308.4,48.9955780317581,2.4301577452231187,298.1,298.0,10.399999999999975,4972.799999999999,MACHINE_0289
298.1,308.5,1372,51.1,116,0,0,1,298.0833333333333,308.4166666666667,50.57535631773725,3.7184226046360136,298.1,298.1,10.399999999999975,5927.6,MACHINE_0290
298.1,308.6,1716,30.7,119,0,0,1,298.08333333333337,308.45,137.1053123210999,6.83227634101557,298.1,298.1,10.5,3653.3,MACHINE_0291
298.0,308.5,1395,46.2,122,0,1,0,298.06666666666666,308.4666666666667,139.23708797108011,6.89086351628017,298.1,298.1,10.5,5636.400000000001,MACHINE_0292
298.0,308.5,1713,25.3,124,0,1,0,298.06666666666666,308.5,177.3893082084333,9.867404251710145,298.0,298.1,10.5,3137.2000000000003,MACHINE_0293
297.9,308.5,2129,18.7,126,0,0,0,298.03333333333336,308.5166666666667,297.0042087243893,13.048013897397068,298.0,298.0,10.600000000000025,2356.2,MACHINE_0294
297.8,308.3,1567,35.6,131,0,0,1,297.9833333333333,308.4833333333333,278.1917803722235,12.34763135180186,297.9,298.0,10.5,4663.6,MACHINE_0295
297.8,308.4,1622,38.3,134,0,1,0,297.93333333333334,308.4666666666667,245.2359408134698,9.7616938420884,297.8,297.9,10.599999999999966,5132.2,MACHINE_0296
297.7,308.4,1740,27.1,136,0,1,0,297.8666666666667,308.43333333333334,245.93305322113108,9.999733329777676,297.8,297.8,10.699999999999989,3685.6,MACHINE_0297
297.8,308.4,1512,35.1,138,0,0,0,297.8333333333333,308.4166666666667,220.8070802004949,7.542523892349715,297.7,297.8,10.599999999999966,4843.8,MACHINE_0298
297.8,308.4,1479,43.5,143,0,0,1,297.8,308.4,240.74834717328292,8.81810637268569,297.8,297.7,10.599999999999966,6220.5,MACHINE_0299
297.8,308.4,1737,27.5,146,0,1,0,297.78333333333336,308.38333333333327,111.16249367480266,6.336692091830469,297.8,297.8,10.599999999999966,4015.0,MACHINE_0300
297.8,308.4,2129,19.2,148,0,1,0,297.78333333333336,308.4,235.46500093786275,8.82460575134473,297.8,297.8,10.599999999999966,2841.6,MACHINE_0301
297.8,308.4,1374,47.1,150,0,1,0,297.78333333333336,308.4,271.5624544495566,10.66391110240516,297.8,297.8,10.599999999999966,7065.0,MACHINE_0302
297.8,308.4,1579,36.6,152,0,0,1,297.8,308.4,270.2450739606565,10.265995649067207,297.8,297.8,10.599999999999966,5563.2,MACHINE_0303
